i,r,t,Value
battery_8,p58,2041,-137250.687054
battery_8,p59,2044,-0.0
battery_8,p59,2047,-46836.949039
battery_8,p59,2050,-184573.345206
battery_8,p60,2026,-45696.298983
battery_8,p60,2029,-472245.649147
battery_8,p60,2032,-526829.620098
battery_8,p60,2035,-621388.491873
battery_8,p60,2038,-611208.988308
battery_8,p60,2041,-567229.39231
battery_8,p60,2047,-192773.414501
battery_8,p60,2050,-192772.422499
battery_8,p61,2026,-28376.399911
battery_8,p61,2029,-45976.911895
battery_8,p61,2032,-50078.299419
battery_8,p61,2035,-54818.294624
battery_8,p61,2038,-54992.446241
battery_8,p62,2026,-92666.385645
battery_8,p62,2029,-148098.68555
battery_8,p62,2032,-155114.780466
battery_8,p62,2035,-174276.628917
battery_8,p62,2038,-177837.281912
battery_8,p63,2026,-127903.971569
battery_8,p63,2029,-139896.131217
battery_8,p63,2032,-210508.599325
battery_8,p63,2035,-264239.652447
battery_8,p63,2038,-254781.583276
battery_8,p63,2047,-552429.749726
battery_8,p63,2050,-559182.496406
battery_8,p64,2026,-139958.275631
battery_8,p64,2029,-196094.09087
battery_8,p64,2032,-288619.762601
battery_8,p64,2035,-353260.620362
battery_8,p64,2038,-357068.849408
battery_8,p64,2041,-28612.583723
battery_8,p64,2047,-272947.481777
battery_8,p64,2050,-277716.933154
battery_8,p65,2026,-328087.206193
battery_8,p65,2029,-1233837.135152
battery_8,p65,2032,-1764375.599888
battery_8,p65,2035,-2181061.670302
battery_8,p65,2038,-2021806.407033
battery_8,p65,2041,-1503964.907442
battery_8,p66,2029,-81068.724863
battery_8,p66,2032,-363962.634871
battery_8,p66,2035,-496761.631358
battery_8,p66,2038,-463388.456926
battery_8,p66,2041,-481440.124311
battery_8,p67,2026,-196320.484452
battery_8,p67,2029,-170347.098112
battery_8,p67,2032,-269863.56281
battery_8,p67,2035,-363284.772911
battery_8,p67,2038,-365003.014804
battery_8,p67,2044,-76979.513664
battery_8,p67,2047,-338330.721343
battery_8,p67,2050,-365689.110185
battery_8,p68,2029,-125977.38881
battery_8,p68,2032,-117231.860825
battery_8,p68,2035,-143112.421113
battery_8,p68,2038,-135093.29864
battery_8,p68,2041,-135082.623145
battery_8,p69,2029,-57105.542893
battery_8,p69,2032,-62879.861777
battery_8,p69,2035,-67179.001472
battery_8,p69,2038,-64587.181012
battery_8,p69,2041,-63619.201636
battery_8,p72,2029,-80974.386486
battery_8,p72,2032,-123698.741945
battery_8,p72,2035,-144415.155213
battery_8,p72,2038,-136547.659928
battery_8,p72,2041,-141181.435138
battery_8,p74,2026,-0.0
battery_8,p79,2029,-56931.065609
battery_8,p79,2032,-89216.69595
battery_8,p79,2035,-129649.933821
battery_8,p79,2038,-128309.495234
battery_8,p79,2041,-131349.685141
battery_8,p80,2029,-111157.364514
battery_8,p80,2032,-107809.917879
battery_8,p80,2035,-132284.811889
battery_8,p80,2038,-92594.616208
battery_8,p80,2041,-101219.817285
battery_8,p82,2050,-310531.93855
battery_8,p83,2047,-55321.989804
battery_8,p83,2050,-55541.100199
battery_8,p99,2029,-86775.731139
battery_8,p99,2032,-106419.594389
battery_8,p99,2035,-165633.912061
battery_8,p99,2038,-153640.277119
battery_8,p99,2041,-171209.3305
battery_8,p101,2050,-1271739.088333
battery_8,p103,2026,0.0
battery_8,p104,2029,-271006.547175
battery_8,p104,2032,-465360.748941
battery_8,p104,2035,-584730.038472
battery_8,p104,2038,-404393.326943
battery_8,p104,2041,-423495.267449
battery_8,p105,2029,-29874.342017
battery_8,p105,2032,-57712.278269
battery_8,p105,2035,-69801.664186
battery_8,p105,2038,-67789.355236
battery_8,p105,2041,-66438.253112
battery_8,p106,2029,-3240.095694
battery_8,p106,2032,-6504.223581
battery_8,p106,2035,-7537.734305
battery_8,p106,2038,-7319.825891
