eall,r,t,dr,Value
CH4,p104,2031,2.0,515681566.6863343
CH4,p104,2031,1.5,700920754.4494997
CH4,p104,2032,2.5,406121400.02569914
CH4,p104,2032,2.0,523437703.3299353
CH4,p104,2032,1.5,711891614.5430962
CH4,p104,2033,2.5,410883611.56446195
CH4,p104,2033,2.0,530691414.9430351
CH4,p104,2033,1.5,722177072.2108413
CH4,p104,2034,2.5,340523433.848647
CH4,p104,2034,2.0,440626232.30355644
CH4,p104,2034,1.5,600287304.241998
CH4,p104,2035,2.5,343812168.92755854
CH4,p104,2035,2.0,445789992.5266306
CH4,p104,2035,1.5,608138633.9512185
CH4,p104,2036,2.5,346737905.96344835
CH4,p104,2036,2.0,450428063.67736787
CH4,p104,2036,1.5,615626802.5712593
CH4,p104,2037,2.5,342550724.88072604
CH4,p104,2037,2.0,446234416.52695364
CH4,p104,2037,1.5,610946446.6234285
CH4,p104,2038,2.5,344757933.96305037
CH4,p104,2038,2.0,450245297.3399726
CH4,p104,2038,1.5,617451040.9224544
CH4,p104,2039,2.5,346653696.3650468
CH4,p104,2039,2.0,453927326.07323176
CH4,p104,2039,1.5,623782989.1997209
CH4,p104,2040,2.5,367336435.42438936
CH4,p104,2040,2.0,482204883.611852
CH4,p104,2040,1.5,664306203.7638103
CH4,p104,2041,2.5,369518264.3723165
CH4,p104,2041,2.0,486442336.85736495
CH4,p104,2041,1.5,671411254.7195296
CH4,p104,2042,2.5,371504539.07618946
CH4,p104,2042,2.0,490469528.31718624
CH4,p104,2042,1.5,678315593.5730928
CH4,p104,2043,2.5,362406898.490347
CH4,p104,2043,2.0,479921811.8860608
CH4,p104,2043,1.5,665186001.4792962
CH4,p104,2044,2.5,363738012.10372007
CH4,p104,2044,2.0,483046241.0002058
CH4,p104,2044,1.5,671077215.1226834
CH4,p104,2045,2.5,364671870.92811984
CH4,p104,2045,2.0,485863629.1372155
CH4,p104,2045,1.5,676649028.3382281
CH4,p104,2046,2.5,579284248.2112699
CH4,p104,2046,2.0,774135138.4553715
CH4,p104,2046,1.5,1081113798.2075915
CH4,p104,2047,2.5,579949085.0761842
CH4,p104,2047,2.0,777678641.2352521
CH4,p104,2047,1.5,1088968271.4848976
CH4,p104,2048,2.5,580408704.1654805
CH4,p104,2048,2.0,780785553.3107874
CH4,p104,2048,1.5,1096354478.78546
CH4,p104,2049,2.5,607304620.8539351
CH4,p104,2049,2.0,819883965.3136686
CH4,p104,2049,1.5,1154560380.9751701
CH4,p104,2050,2.5,607039351.3319266
CH4,p104,2050,2.0,822270512.6773361
CH4,p104,2050,1.5,1161568436.934508
CH4,p105,2023,2.5,1807504114.8913739
CH4,p105,2023,2.0,2313479395.036619
CH4,p105,2023,1.5,3149777965.977672
CH4,p105,2024,2.5,1844509279.7391593
CH4,p105,2024,2.0,2360100456.3591604
CH4,p105,2024,1.5,3207316004.795782
CH4,p105,2025,2.5,2293429701.5097437
CH4,p105,2025,2.0,2935195476.7518563
CH4,p105,2025,1.5,3986767679.993787
CH4,p105,2026,2.5,2331776662.311179
CH4,p105,2026,2.0,2985643038.806899
CH4,p105,2026,1.5,4051267941.2835455
CH4,p105,2027,2.5,2366888715.029792
CH4,p105,2027,2.0,3031590583.589426
CH4,p105,2027,1.5,4114404970.1292925
CH4,p105,2028,2.5,1957563450.7986007
CH4,p105,2028,2.0,2510056068.4803977
CH4,p105,2028,1.5,3405597854.4373994
CH4,p105,2029,2.5,1980196553.5716534
CH4,p105,2029,2.0,2542794409.916191
CH4,p105,2029,1.5,3452701528.2217016
CH4,p105,2030,2.5,2001601412.754304
CH4,p105,2030,2.0,2574355168.6630964
CH4,p105,2030,1.5,3496565830.714622
CH4,p105,2031,2.5,1351833784.4813476
CH4,p105,2031,2.0,1739900549.6745021
CH4,p105,2031,1.5,2364894316.0435624
CH4,p105,2032,2.5,1370246471.441341
CH4,p105,2032,2.0,1766069618.4978602
CH4,p105,2032,1.5,2401909805.3306966
CH4,p105,2033,2.5,1386314089.5398555
CH4,p105,2033,2.0,1790543514.0918238
CH4,p105,2033,1.5,2436612758.8699465
CH4,p105,2034,2.5,1364929666.531635
CH4,p105,2034,2.0,1766174531.737219
CH4,p105,2034,1.5,2406148501.2699075
CH4,p105,2035,2.5,1378111995.9350348
CH4,p105,2035,2.0,1786872577.2128875
CH4,p105,2035,1.5,2437619207.179092
CH4,p105,2036,2.5,1389839310.0632346
CH4,p105,2036,2.0,1805463488.3803682
CH4,p105,2036,1.5,2467634244.2705708
CH4,p105,2037,2.5,1271719095.947111
CH4,p105,2037,2.0,1656644658.8712914
CH4,p105,2037,1.5,2268137844.5267515
CH4,p105,2038,2.5,1279913356.6357055
CH4,p105,2038,2.0,1671535048.3844361
CH4,p105,2038,1.5,2292286141.9339175
CH4,p105,2039,2.5,1286951371.951063
CH4,p105,2039,2.0,1685204575.0028431
CH4,p105,2039,1.5,2315793491.222269
CH4,p105,2040,2.5,1158569058.0693
CH4,p105,2040,2.0,1520860998.0579855
CH4,p105,2040,1.5,2095203575.0960774
CH4,p105,2041,2.5,1165450486.8231554
CH4,p105,2041,2.0,1534225809.5545495
CH4,p105,2041,1.5,2117612711.2434132
