eall,r,t,dr,Value
CH4,p115,2047,2.5,8593809526.45952
CH4,p115,2047,2.0,10360021913.79936
CH4,p115,2047,1.5,13101605321.01344
CH4,p115,2050,2.5,10150855061.672499
CH4,p115,2050,2.0,12181026074.007
CH4,p115,2050,1.5,15371294807.675499
CH4,p116,2020,2.5,2885340835.8736
CH4,p116,2020,2.0,3551188721.0752
CH4,p116,2020,1.5,5104833786.545601
CH4,p116,2023,2.5,3079870591.5970798
CH4,p116,2023,2.0,3829028303.06664
CH4,p116,2023,1.5,5348153662.43547
CH4,p116,2026,2.5,3178734009.38066
CH4,p116,2026,2.0,3982992011.75408
CH4,p116,2026,1.5,5438316016.04884
CH4,p116,2029,2.5,5594490065.514721
CH4,p116,2029,2.0,7053922256.51856
CH4,p116,2029,1.5,9455904404.212381
CH4,p116,2032,2.5,5676387898.90796
