eall,r,t,dr,Value
CO2,p71,2023,1.5,8989609.89168
CO2,p71,2026,2.5,3330261.634788
CO2,p71,2026,2.0,5399060.529126001
CO2,p71,2026,1.5,9183448.750476
CO2,p71,2029,2.5,3358409.1976920003
CO2,p71,2029,2.0,5500003.468684
CO2,p71,2029,1.5,9150448.248784
CO2,p71,2032,2.5,4091636.772838
CO2,p71,2032,2.0,6669928.437914
CO2,p71,2032,1.5,10929714.667170001
CO2,p71,2035,2.5,5158951.5552550005
CO2,p71,2035,2.0,8320889.60525
CO2,p71,2035,1.5,13479841.160505
CO2,p71,2038,2.5,134075381.332492
CO2,p71,2038,2.0,214193597.006786
CO2,p71,2038,1.5,343363781.46126
CO2,p71,2041,2.5,240328258.597901
CO2,p71,2041,2.0,380635507.837138
CO2,p71,2041,1.5,604293598.208595
CO2,p71,2044,2.5,240488871.36237597
CO2,p71,2044,2.0,377911083.56944793
CO2,p71,2044,1.5,594615341.2806
CO2,p71,2047,2.5,448055652.13682395
CO2,p71,2047,2.0,699060650.9778719
CO2,p71,2047,1.5,1090816116.45876
CO2,p71,2050,2.5,413592942.2844
CO2,p71,2050,2.0,641069060.54082
CO2,p71,2050,1.5,992623061.48256
CO2,p72,2020,2.5,4630562537.4498005
CO2,p72,2020,2.0,7331724017.62885
CO2,p72,2020,1.5,13119927189.441101
CO2,p72,2023,2.5,4827961929.093534
CO2,p72,2023,2.0,7740065949.816619
CO2,p72,2023,1.5,13487639674.927969
CO2,p72,2026,2.5,4560323383.222992
CO2,p72,2026,2.0,7393251545.528184
CO2,p72,2026,1.5,12575437208.281584
CO2,p72,2029,2.5,3923217791.8638477
CO2,p72,2029,2.0,6424979862.037896
CO2,p72,2029,1.5,10689347027.107296
CO2,p72,2032,2.5,4147106147.1381645
CO2,p72,2032,2.0,6760351116.567693
CO2,p72,2032,1.5,11077886283.451262
CO2,p72,2035,2.5,4403811388.539005
CO2,p72,2035,2.0,7102921594.41775
CO2,p72,2035,1.5,11506732982.956755
CO2,p72,2038,2.5,4658394049.824244
CO2,p72,2038,2.0,7442068543.011902
CO2,p72,2038,1.5,11930033542.23282
CO2,p72,2041,2.5,4796134354.137722
CO2,p72,2041,2.0,7596189670.715236
CO2,p72,2041,1.5,12059644185.25959
CO2,p72,2044,2.5,5036901387.518183
CO2,p72,2044,2.0,7915130751.814286
CO2,p72,2044,1.5,12453877057.050451
CO2,p72,2047,2.5,3889568465.635434
CO2,p72,2047,2.0,6068541375.703452
CO2,p72,2047,1.5,9469368254.03391
CO2,p72,2050,2.5,3018863233.042
CO2,p72,2050,2.0,4679238011.215099
CO2,p72,2050,1.5,7245271759.300799
CO2,p73,2020,2.5,925167.84768
CO2,p73,2020,2.0,1464849.09216
CO2,p73,2020,1.5,2621308.90176
CO2,p73,2023,2.5,971426.240064
CO2,p73,2023,2.0,1557365.876928
CO2,p73,2023,1.5,2713825.686528
CO2,p73,2026,2.5,1017684.632448
CO2,p73,2026,2.0,1649882.661696
CO2,p73,2026,1.5,2806342.471296
CO2,p73,2029,2.5,1063943.024832
CO2,p73,2029,2.0,1742399.446464
CO2,p73,2029,1.5,2898859.256064
CO2,p73,2032,2.5,1125620.8813439999
CO2,p73,2032,2.0,1834916.231232
CO2,p73,2032,1.5,3006795.50496
CO2,p73,2035,2.5,1195008.46992
CO2,p73,2035,2.0,1927433.016
CO2,p73,2035,1.5,3122441.48592
CO2,p73,2038,2.5,1264396.058496
CO2,p73,2038,2.0,2019949.8007679998
CO2,p73,2038,1.5,3238087.4668799997
CO2,p73,2041,2.5,1333783.647072
CO2,p73,2041,2.0,2112466.585536
CO2,p73,2041,1.5,3353733.44784
CO2,p73,2044,2.5,1403171.235648
CO2,p73,2044,2.0,2204983.370304
CO2,p73,2044,1.5,3469379.4288
CO2,p73,2047,2.5,1472558.8242239999
CO2,p73,2047,2.0,2297500.155072
CO2,p73,2047,1.5,3585025.4097599997
CO2,p73,2050,2.5,1541946.4128
CO2,p73,2050,2.0,2390016.93984
CO2,p73,2050,1.5,3700671.39072
CO2,p74,2020,2.5,55843319.433960006
CO2,p74,2020,2.0,88418589.10377002
CO2,p74,2020,1.5,158222738.39622003
CO2,p74,2023,2.5,12395056.31091
CO2,p74,2023,2.0,19871439.48257
CO2,p74,2023,1.5,34627458.90032
CO2,p74,2026,2.5,20359509.022248
CO2,p74,2026,2.0,33007082.808796
CO2,p74,2026,1.5,56142888.515896
